ensemble_id,cluster_id
ENSG00000181610,49
ENSG00000178828,13
ENSG00000105894,2
ENSG00000174456,24
ENSG00000096070,0
ENSG00000162222,22
ENSG00000197372,0
ENSG00000105486,19
ENSG00000157551,13
ENSG00000176049,5
ENSG00000168214,18
ENSG00000077713,15
ENSG00000196961,24
ENSG00000167695,22
ENSG00000069399,16
ENSG00000170917,39
ENSG00000203943,34
ENSG00000220008,43
ENSG00000143158,14
ENSG00000165891,19
ENSG00000245848,33
ENSG00000183307,15
ENSG00000076053,2
ENSG00000166796,4
ENSG00000196188,28
ENSG00000168970,39
ENSG00000116741,37
ENSG00000139625,8
ENSG00000106049,3
ENSG00000184302,15
ENSG00000135297,22
ENSG00000184056,17
ENSG00000172236,5
ENSG00000198830,24
ENSG00000162627,22
ENSG00000173272,17
ENSG00000134398,13
ENSG00000136237,30
ENSG00000141510,4
ENSG00000165555,39
ENSG00000213339,23
ENSG00000164761,30
ENSG00000146197,31
ENSG00000174007,43
ENSG00000163131,11
ENSG00000157578,27
ENSG00000142405,24
ENSG00000267127,38
ENSG00000166886,40
ENSG00000139437,39
ENSG00000163319,20
ENSG00000114933,1
ENSG00000183530,0
ENSG00000187546,4
ENSG00000177954,21
ENSG00000129460,0
ENSG00000149929,17
ENSG00000065833,4
ENSG00000276180,27
ENSG00000166173,0
ENSG00000115590,5
ENSG00000177425,12
ENSG00000204520,4
ENSG00000148814,46
ENSG00000110442,0
ENSG00000069667,30
ENSG00000189190,41
ENSG00000082805,30
ENSG00000145833,0
ENSG00000156587,36
ENSG00000162643,46
ENSG00000178988,27
ENSG00000162951,35
ENSG00000159588,46
ENSG00000133710,4
ENSG00000170381,43
ENSG00000078369,37
ENSG00000147036,15
ENSG00000072195,6
ENSG00000119242,17
ENSG00000134049,33
ENSG00000188486,17
ENSG00000148444,1
ENSG00000129451,13
ENSG00000170379,43
ENSG00000196659,9
ENSG00000197870,4
ENSG00000060709,27
ENSG00000108021,0
ENSG00000099800,17
ENSG00000089101,46
ENSG00000115137,1
ENSG00000121897,30
ENSG00000197361,6
ENSG00000102225,17
ENSG00000128253,15
ENSG00000132003,49
ENSG00000162599,38
ENSG00000131771,15
ENSG00000167685,17
ENSG00000136695,37
ENSG00000173404,34
ENSG00000100889,37
ENSG00000119596,0
ENSG00000144224,10
ENSG00000197321,31
ENSG00000129255,33
ENSG00000178700,9
ENSG00000161217,10
ENSG00000119772,22
ENSG00000104884,26
ENSG00000198742,20
ENSG00000105254,17
ENSG00000226763,41
ENSG00000175166,9
ENSG00000186591,3
ENSG00000198554,19
ENSG00000120332,4
ENSG00000105289,37
ENSG00000173327,7
ENSG00000083307,10
ENSG00000198643,15
ENSG00000231500,21
ENSG00000053371,26
ENSG00000167549,41
ENSG00000165689,7
ENSG00000204970,24
ENSG00000186732,15
ENSG00000143537,27
ENSG00000150782,11
ENSG00000065457,16
ENSG00000128335,18
ENSG00000101230,45
ENSG00000086300,4
ENSG00000184232,8
ENSG00000164418,28
ENSG00000183813,11
ENSG00000106018,28
ENSG00000198908,16
ENSG00000129194,40
ENSG00000100365,44
ENSG00000165457,44
ENSG00000162069,17
ENSG00000173020,26
ENSG00000101463,6
ENSG00000114391,21
ENSG00000078399,4
ENSG00000092871,0
ENSG00000187391,43
ENSG00000172890,23
ENSG00000173141,1
ENSG00000147813,30
ENSG00000146243,27
ENSG00000147724,49
ENSG00000112365,4
ENSG00000044090,9
ENSG00000126214,23
ENSG00000185761,8
ENSG00000172757,1
ENSG00000178623,41
ENSG00000162144,43
ENSG00000186854,11
ENSG00000168434,9
ENSG00000089250,28
ENSG00000164190,0
ENSG00000111796,11
ENSG00000176871,34
ENSG00000058673,12
ENSG00000184060,44
ENSG00000174891,3
ENSG00000130720,4
ENSG00000065621,2
ENSG00000111845,2
ENSG00000184281,17
ENSG00000128245,40
ENSG00000185245,18
ENSG00000188321,41
ENSG00000180914,4
ENSG00000162819,38
ENSG00000008226,4
ENSG00000124731,44
ENSG00000197555,12
ENSG00000101751,12
ENSG00000118307,46
ENSG00000108950,44
ENSG00000130640,17
ENSG00000196526,30
ENSG00000183793,38
ENSG00000113569,0
ENSG00000255837,39
ENSG00000254093,42
ENSG00000131981,2
ENSG00000171298,26
ENSG00000148450,1
ENSG00000063241,17
ENSG00000120333,20
ENSG00000068878,0
ENSG00000177076,0
ENSG00000125505,18
ENSG00000178752,4
ENSG00000139618,19
ENSG00000136243,39
ENSG00000031003,30
ENSG00000131791,18
ENSG00000116001,39
ENSG00000127124,15
ENSG00000184867,4
ENSG00000147601,10
ENSG00000113119,41
ENSG00000196584,19
ENSG00000105866,1
ENSG00000122550,10
ENSG00000176842,35
ENSG00000089053,35
ENSG00000158321,15
ENSG00000167800,4
ENSG00000215845,30
ENSG00000180423,9
ENSG00000203485,4
ENSG00000100568,5
ENSG00000163162,24
ENSG00000162415,0
ENSG00000155906,29
ENSG00000164088,40
ENSG00000133661,33
ENSG00000051825,0
ENSG00000100092,13
ENSG00000110665,11
ENSG00000035499,19
ENSG00000259171,2
ENSG00000105609,44
ENSG00000082515,20
ENSG00000188039,0
ENSG00000166411,0
ENSG00000033627,18
ENSG00000255561,30
ENSG00000167281,6
ENSG00000140750,14
ENSG00000206560,10
ENSG00000163482,39
ENSG00000108479,10
ENSG00000243667,0
ENSG00000189129,6
ENSG00000163631,38
ENSG00000185149,37
ENSG00000178974,3
ENSG00000235109,18
ENSG00000198056,3
ENSG00000164318,5
ENSG00000087303,5
ENSG00000213965,20
ENSG00000116151,46
ENSG00000128185,1
ENSG00000204344,38
ENSG00000171223,48
ENSG00000167283,1
ENSG00000166199,17
ENSG00000108878,2
ENSG00000122643,34
ENSG00000105929,35
ENSG00000158201,22
ENSG00000117505,10
ENSG00000198934,18
ENSG00000115602,5
ENSG00000134109,10
ENSG00000115568,25
ENSG00000178980,1
ENSG00000137501,43
ENSG00000164379,28
ENSG00000156127,40
ENSG00000076248,2
ENSG00000169919,18
ENSG00000150637,11
ENSG00000177374,8
ENSG00000128645,37
ENSG00000116030,20
ENSG00000123154,17
ENSG00000119574,17
ENSG00000197616,6
ENSG00000217555,32
ENSG00000158517,44
ENSG00000138271,13
ENSG00000132825,18
ENSG00000087206,39
ENSG00000213999,23
ENSG00000243449,7
ENSG00000204851,6
ENSG00000196151,3
ENSG00000105991,43
ENSG00000066654,3
ENSG00000103269,38
ENSG00000168005,16
ENSG00000096092,25
ENSG00000204257,11
ENSG00000160963,43
ENSG00000274349,12
ENSG00000176697,28
ENSG00000135090,40
ENSG00000164405,1
ENSG00000198088,46
ENSG00000133657,10
ENSG00000132744,37
ENSG00000138002,39
ENSG00000132746,4
ENSG00000125753,32
ENSG00000122729,30
ENSG00000254995,39
ENSG00000259030,14
ENSG00000123643,15
ENSG00000005001,39
ENSG00000115806,3
ENSG00000149564,8
ENSG00000198464,22
ENSG00000198794,37
ENSG00000180739,40
ENSG00000130701,30
ENSG00000169306,40
ENSG00000182489,4
ENSG00000221823,38
ENSG00000106976,8
ENSG00000214194,20
ENSG00000143434,41
ENSG00000105245,8
ENSG00000113621,49
ENSG00000198522,29
ENSG00000163629,32
ENSG00000064726,3
ENSG00000265241,30
ENSG00000148411,14
ENSG00000105849,3
ENSG00000215251,3
ENSG00000077327,9
ENSG00000167183,4
ENSG00000169689,17
ENSG00000165868,28
ENSG00000130382,17
ENSG00000198556,38
ENSG00000175857,11
ENSG00000272674,24
ENSG00000146054,10
ENSG00000087365,7
ENSG00000158156,33
ENSG00000166340,7
ENSG00000026652,8
ENSG00000171320,19
ENSG00000143499,37
ENSG00000220201,23
ENSG00000125845,15
ENSG00000198010,49
ENSG00000131778,13
ENSG00000067606,38
ENSG00000160695,18
ENSG00000104611,42
ENSG00000067900,17
ENSG00000169894,4
ENSG00000095637,31
ENSG00000104524,7
ENSG00000198720,7
ENSG00000149256,28
ENSG00000018699,29
ENSG00000150625,5
ENSG00000232653,38
ENSG00000214300,20
ENSG00000103647,31
ENSG00000167034,9
ENSG00000105402,18
ENSG00000104973,17
ENSG00000139546,17
ENSG00000089195,29
ENSG00000129595,30
ENSG00000198492,29
ENSG00000117090,11
ENSG00000205502,48
ENSG00000206530,39
ENSG00000105655,0
ENSG00000130304,38
ENSG00000197818,32
ENSG00000073910,30
ENSG00000144579,17
ENSG00000167384,12
ENSG00000075151,10
ENSG00000152133,0
ENSG00000161036,0
ENSG00000198612,14
ENSG00000029364,3
ENSG00000241935,6
ENSG00000106615,22
ENSG00000127838,27
ENSG00000168724,3
ENSG00000189420,5
ENSG00000185633,8
ENSG00000157349,0
ENSG00000187446,9
ENSG00000259956,2
ENSG00000152332,10
ENSG00000119335,22
ENSG00000133884,9
ENSG00000096006,4
ENSG00000112378,43
ENSG00000149021,13
ENSG00000148634,39
ENSG00000119048,25
ENSG00000187714,15
ENSG00000123080,15
ENSG00000169750,33
ENSG00000130066,32
ENSG00000174010,7
ENSG00000067167,10
ENSG00000147316,42
ENSG00000198026,41
ENSG00000167965,30
ENSG00000164128,35
ENSG00000100003,49
ENSG00000100997,30
ENSG00000205517,23
ENSG00000114200,14
ENSG00000171552,33
ENSG00000162373,40
ENSG00000183878,1
ENSG00000269343,38
ENSG00000090971,0
ENSG00000102977,0
ENSG00000114107,14
ENSG00000051341,19
ENSG00000160191,43
ENSG00000135077,44
ENSG00000161888,19
ENSG00000153558,4
ENSG00000138326,21
ENSG00000169436,13
ENSG00000198925,18
ENSG00000214756,30
ENSG00000178252,32
ENSG00000104980,23
ENSG00000155508,29
ENSG00000068366,5
ENSG00000103507,30
ENSG00000070669,14
ENSG00000065534,31
ENSG00000140406,16
ENSG00000155367,27
ENSG00000103021,3
ENSG00000175727,20
ENSG00000133116,4
ENSG00000140326,38
ENSG00000123095,34
ENSG00000186847,2
ENSG00000236699,12
ENSG00000177602,19
ENSG00000004534,41
ENSG00000048392,10
ENSG00000256229,15
ENSG00000108797,5
ENSG00000156076,2
ENSG00000172687,12
ENSG00000131943,34
ENSG00000109065,23
ENSG00000172061,45
ENSG00000055208,10
ENSG00000196876,4
ENSG00000166169,30
ENSG00000013561,14
ENSG00000124784,9
ENSG00000184408,4
ENSG00000160255,11
ENSG00000170860,20
ENSG00000000460,19
ENSG00000141480,8
ENSG00000108654,38
ENSG00000116350,9
ENSG00000010319,8
ENSG00000164070,28
ENSG00000169715,2
ENSG00000151498,43
ENSG00000166548,16
ENSG00000183624,32
ENSG00000174606,9
ENSG00000162889,8
ENSG00000136699,25
ENSG00000186654,17
ENSG00000141458,47
ENSG00000152556,27
ENSG00000115718,4
ENSG00000148843,22
ENSG00000163145,5
ENSG00000167617,2
ENSG00000139579,20
ENSG00000247596,3
ENSG00000267508,4
ENSG00000167543,17
ENSG00000148331,7
ENSG00000181885,26
ENSG00000214193,38
ENSG00000117592,20
ENSG00000223802,43
ENSG00000049768,44
ENSG00000214402,14
ENSG00000166165,17
ENSG00000114982,39
ENSG00000132196,4
ENSG00000186468,21
ENSG00000179772,8
ENSG00000185453,17
ENSG00000165671,0
ENSG00000148935,15
ENSG00000150756,14
ENSG00000179526,7
ENSG00000026103,30
ENSG00000099960,2
ENSG00000168827,10
ENSG00000160570,1
ENSG00000197858,7
ENSG00000134602,43
ENSG00000122121,6
ENSG00000111863,46
ENSG00000067048,1
ENSG00000120265,20
ENSG00000160226,17
ENSG00000142619,13
ENSG00000077348,30
ENSG00000152147,1
ENSG00000174429,5
ENSG00000251369,12
ENSG00000259494,17
ENSG00000100650,38
ENSG00000049759,4
ENSG00000119912,0
ENSG00000204348,23
ENSG00000196199,42
ENSG00000133597,4
ENSG00000079313,25
ENSG00000188342,4
ENSG00000166946,9
ENSG00000141646,43
ENSG00000236287,39
ENSG00000102043,28
ENSG00000161277,18
ENSG00000143079,33
ENSG00000169169,8
ENSG00000124126,47
ENSG00000183943,22
ENSG00000127540,1
ENSG00000170260,7
ENSG00000171747,3
ENSG00000275993,48
ENSG00000138073,26
ENSG00000196436,38
ENSG00000069482,18
ENSG00000152433,24
ENSG00000106853,37
ENSG00000014138,19
ENSG00000112561,15
ENSG00000108947,13
ENSG00000198276,38
ENSG00000101470,22
ENSG00000180901,4
ENSG00000081237,11
ENSG00000178695,38
ENSG00000167555,39
ENSG00000131781,43
ENSG00000197562,27
ENSG00000164107,35
ENSG00000140988,21
ENSG00000156687,4
ENSG00000259417,4
ENSG00000126945,38
ENSG00000007402,40
ENSG00000163083,37
ENSG00000109390,1
ENSG00000181804,22
ENSG00000020129,49
ENSG00000100284,26
ENSG00000139613,0
ENSG00000112309,39
ENSG00000196296,41
ENSG00000122223,11
ENSG00000196391,14
ENSG00000124831,34
ENSG00000183726,20
ENSG00000122756,6
ENSG00000184602,4
ENSG00000171227,8
ENSG00000111752,39
ENSG00000173369,44
ENSG00000080824,22
ENSG00000147614,35
ENSG00000171928,3
ENSG00000130021,2
ENSG00000131373,14
ENSG00000151917,31
ENSG00000241258,43
ENSG00000182578,44
ENSG00000129682,4
ENSG00000197471,11
ENSG00000146425,1
ENSG00000047617,4
ENSG00000149925,1
ENSG00000182326,5
ENSG00000162670,49
ENSG00000180376,39
ENSG00000119669,4
ENSG00000136709,38
ENSG00000152763,46
ENSG00000101473,1
ENSG00000018280,0
ENSG00000131080,35
ENSG00000137491,44
ENSG00000206538,43
ENSG00000168386,5
ENSG00000165655,4
ENSG00000165322,34
ENSG00000148498,24
ENSG00000169609,23
ENSG00000146109,0
ENSG00000182272,7
ENSG00000198807,2
ENSG00000110172,12
ENSG00000020633,11
ENSG00000115239,25
ENSG00000174279,28
ENSG00000142864,29
ENSG00000151247,3
ENSG00000099256,31
ENSG00000165259,27
ENSG00000064195,35
ENSG00000147548,42
ENSG00000085276,13
ENSG00000078269,10
ENSG00000021776,10
ENSG00000277117,4
ENSG00000156928,0
ENSG00000197063,25
ENSG00000144488,6
ENSG00000213639,3
ENSG00000131477,8
ENSG00000102409,22
ENSG00000173918,6
ENSG00000088386,4
ENSG00000153487,47
ENSG00000151692,37
ENSG00000134369,5
ENSG00000110756,17
ENSG00000005810,0
ENSG00000114125,0
ENSG00000180035,7
ENSG00000119522,47
ENSG00000204469,25
ENSG00000104205,4
ENSG00000122852,18
ENSG00000082497,28
ENSG00000165304,19
ENSG00000197872,18
ENSG00000118855,49
ENSG00000173992,17
ENSG00000143155,3
ENSG00000153044,19
ENSG00000114378,8
ENSG00000115641,13
ENSG00000171204,20
ENSG00000157212,3
ENSG00000124641,16
ENSG00000141506,47
ENSG00000114547,15
ENSG00000141580,37
ENSG00000138821,4
ENSG00000124302,4
ENSG00000178467,30
ENSG00000197114,38
ENSG00000128944,43
ENSG00000111802,15
ENSG00000165030,48
ENSG00000168938,8
ENSG00000177575,44
ENSG00000115009,13
ENSG00000016602,13
ENSG00000174851,1
ENSG00000100243,22
ENSG00000128951,20
ENSG00000167157,40
ENSG00000103168,33
ENSG00000102547,4
ENSG00000102934,40
ENSG00000173338,10
ENSG00000142949,10
ENSG00000111276,9
ENSG00000135333,18
ENSG00000171943,49
ENSG00000166959,4
ENSG00000172346,8
ENSG00000205209,25
ENSG00000171766,31
ENSG00000112319,31
ENSG00000124098,39
ENSG00000113575,14
ENSG00000185924,4
ENSG00000132635,23
ENSG00000172345,4
ENSG00000177189,7
ENSG00000158406,27
ENSG00000178188,23
ENSG00000152503,35
ENSG00000133067,6
ENSG00000213096,12
ENSG00000134121,13
ENSG00000171681,18
ENSG00000204248,41
ENSG00000170100,32
ENSG00000018510,30
ENSG00000175344,28
ENSG00000197540,11
ENSG00000165264,20
ENSG00000144659,1
ENSG00000203965,22
ENSG00000008311,0
ENSG00000085514,44
ENSG00000166337,1
ENSG00000140350,24
ENSG00000130764,17
ENSG00000118402,4
ENSG00000179583,11
ENSG00000164754,10
ENSG00000131504,32
ENSG00000125650,17
ENSG00000166681,18
ENSG00000122126,3
ENSG00000142494,6
ENSG00000106211,10
ENSG00000183291,14
ENSG00000163170,20
ENSG00000115594,43
ENSG00000158604,4
ENSG00000196684,18
ENSG00000116005,0
ENSG00000140319,20
ENSG00000168062,36
ENSG00000188739,32
ENSG00000112333,34
ENSG00000213064,23
ENSG00000198553,4
ENSG00000197816,41
ENSG00000149485,4
ENSG00000261740,9
ENSG00000102172,49
ENSG00000243646,15
ENSG00000241878,3
ENSG00000101577,10
ENSG00000110696,3
ENSG00000161860,23
ENSG00000145982,1
ENSG00000092531,32
ENSG00000132383,16
ENSG00000145794,32
ENSG00000198876,10
ENSG00000167759,4
ENSG00000280433,0
ENSG00000076351,35
ENSG00000108561,33
ENSG00000204516,11
ENSG00000076554,3
ENSG00000144034,1
ENSG00000106355,20
ENSG00000057019,30
ENSG00000053918,15
ENSG00000104140,13
ENSG00000197763,29
ENSG00000172795,12
ENSG00000083097,27
ENSG00000275342,32
ENSG00000180855,22
ENSG00000067057,24
ENSG00000128039,39
ENSG00000050438,30
ENSG00000160439,38
ENSG00000104823,30
ENSG00000137936,28
ENSG00000176393,26
ENSG00000119686,4
ENSG00000180596,27
ENSG00000145022,49
ENSG00000172340,16
ENSG00000173334,4
ENSG00000184785,6
ENSG00000091409,30
ENSG00000173898,10
ENSG00000123600,10
ENSG00000112218,27
ENSG00000167286,11
ENSG00000142661,22
ENSG00000163154,11
ENSG00000078795,4
ENSG00000176273,27
ENSG00000090266,1
ENSG00000065882,28
ENSG00000133895,24
ENSG00000102243,13
ENSG00000143653,14
ENSG00000106546,5
ENSG00000099282,37
ENSG00000140374,29
ENSG00000187609,23
ENSG00000146233,3
ENSG00000161011,39
ENSG00000169442,11
ENSG00000130487,13
ENSG00000143624,25
ENSG00000130270,8
ENSG00000129071,22
ENSG00000178999,19
ENSG00000166822,16
ENSG00000178445,15
ENSG00000160284,10
ENSG00000168916,27
ENSG00000071575,43
ENSG00000047648,4
ENSG00000133104,2
ENSG00000105270,6
ENSG00000103274,18
ENSG00000218336,31
ENSG00000106066,5
ENSG00000162747,44
ENSG00000175606,20
ENSG00000168229,11
ENSG00000146409,43
ENSG00000147488,43
ENSG00000100711,0
ENSG00000146729,22
ENSG00000263874,6
ENSG00000137710,0
ENSG00000100075,1
ENSG00000160051,38
ENSG00000151065,33
ENSG00000136866,18
ENSG00000221978,23
ENSG00000152454,38
ENSG00000088766,33
ENSG00000179454,0
ENSG00000174130,11
ENSG00000151532,0
ENSG00000145708,5
ENSG00000117010,22
ENSG00000187140,15
ENSG00000142731,19
ENSG00000126790,41
ENSG00000174348,5
ENSG00000155304,10
ENSG00000166455,16
ENSG00000096872,22
ENSG00000106012,25
ENSG00000254996,17
ENSG00000141574,37
ENSG00000169131,22
ENSG00000127995,0
ENSG00000067225,4
ENSG00000114480,3
ENSG00000160588,4
ENSG00000232810,48
ENSG00000185201,40
ENSG00000168002,1
ENSG00000101040,22
ENSG00000186866,41
ENSG00000181847,11
ENSG00000166526,43
ENSG00000147364,42
ENSG00000162227,18
ENSG00000008256,37
ENSG00000163291,7
ENSG00000188636,0
ENSG00000160584,20
ENSG00000116704,0
ENSG00000137133,1
ENSG00000121644,33
ENSG00000153208,4
ENSG00000166484,9
ENSG00000081377,2
ENSG00000100697,18
ENSG00000197980,39
ENSG00000243955,35
ENSG00000167693,4
ENSG00000176624,16
ENSG00000106367,18
ENSG00000134910,3
ENSG00000125885,32
ENSG00000016082,8
ENSG00000158856,42
ENSG00000117560,11
ENSG00000181322,46
ENSG00000269693,10
ENSG00000185298,17
ENSG00000096060,4
ENSG00000167208,11
ENSG00000182718,40
ENSG00000174738,18
ENSG00000151413,29
ENSG00000188573,15
ENSG00000181656,22
ENSG00000145358,6
ENSG00000110717,1
ENSG00000111850,20
ENSG00000249115,41
ENSG00000101222,46
ENSG00000181350,43
ENSG00000144810,45
ENSG00000167552,8
ENSG00000169047,28
ENSG00000116586,1
ENSG00000120063,17
ENSG00000257017,13
ENSG00000130714,26
ENSG00000163331,2
ENSG00000168528,17
ENSG00000182791,9
ENSG00000104866,17
ENSG00000176148,27
ENSG00000169562,43
ENSG00000167088,20
ENSG00000136861,24
ENSG00000189120,35
ENSG00000215421,0
ENSG00000100065,4
ENSG00000181690,28
ENSG00000197111,24
ENSG00000134330,32
ENSG00000134545,11
ENSG00000142273,43
ENSG00000115380,31
ENSG00000179750,19
ENSG00000132514,11
ENSG00000084754,20
ENSG00000113761,7
ENSG00000174939,18
ENSG00000185885,40
ENSG00000105518,30
ENSG00000169302,5
ENSG00000091947,1
ENSG00000120616,12
ENSG00000106404,41
ENSG00000138769,18
ENSG00000198836,10
ENSG00000189403,24
ENSG00000100401,30
ENSG00000136463,17
ENSG00000109670,26
ENSG00000105173,15
ENSG00000160325,30
ENSG00000116157,35
ENSG00000236383,14
ENSG00000204612,34
ENSG00000087338,0
ENSG00000183023,31
ENSG00000130948,23
ENSG00000142751,23
ENSG00000051620,20
ENSG00000005513,7
ENSG00000173156,7
ENSG00000066629,17
ENSG00000129749,23
ENSG00000105058,30
ENSG00000198692,20
ENSG00000127863,43
ENSG00000166451,16
ENSG00000186810,11
ENSG00000189134,6
ENSG00000166743,9
ENSG00000155876,18
ENSG00000173662,37
ENSG00000023191,18
ENSG00000101417,49
ENSG00000131368,23
ENSG00000143324,17
ENSG00000159314,4
ENSG00000103723,4
ENSG00000115234,18
ENSG00000107147,39
ENSG00000156304,25
ENSG00000106245,17
ENSG00000134107,47
ENSG00000144559,38
ENSG00000254413,39
ENSG00000178971,14
ENSG00000174373,0
ENSG00000101363,10
ENSG00000134684,14
ENSG00000148308,17
ENSG00000121316,5
ENSG00000171729,13
ENSG00000164647,9
ENSG00000144357,0
ENSG00000162551,40
ENSG00000019102,2
ENSG00000105732,17
ENSG00000134917,6
ENSG00000272325,43
ENSG00000129515,10
ENSG00000132840,6
ENSG00000005893,9
ENSG00000121057,32
ENSG00000124762,22
ENSG00000228594,43
ENSG00000187860,17
ENSG00000171243,28
ENSG00000176024,40
ENSG00000186564,8
ENSG00000090776,13
ENSG00000084207,40
ENSG00000135953,0
ENSG00000172986,5
ENSG00000125814,39
ENSG00000099290,22
ENSG00000113448,4
ENSG00000180008,10
ENSG00000139278,11
ENSG00000174460,6
ENSG00000141084,16
ENSG00000176771,4
ENSG00000133731,15
ENSG00000122591,17
ENSG00000177613,3
ENSG00000213903,41
ENSG00000153147,10
ENSG00000164975,37
ENSG00000115232,11
ENSG00000183255,1
ENSG00000123146,47
ENSG00000167925,33
ENSG00000137692,20
ENSG00000114767,30
ENSG00000144061,46
ENSG00000181143,13
ENSG00000170759,0
ENSG00000204923,24
ENSG00000170689,8
ENSG00000100813,41
ENSG00000165458,25
ENSG00000058262,26
ENSG00000164620,38
ENSG00000163050,30
ENSG00000254585,4
ENSG00000080573,8
ENSG00000165650,0
ENSG00000170075,35
ENSG00000189308,10
ENSG00000161558,10
ENSG00000176101,17
ENSG00000211448,45
ENSG00000131634,15
ENSG00000253767,24
ENSG00000100926,9
ENSG00000106178,44
ENSG00000101871,30
ENSG00000105640,21
ENSG00000166532,22
ENSG00000218891,17
ENSG00000023572,4
ENSG00000163428,10
ENSG00000145020,9
ENSG00000100461,9
ENSG00000138641,0
ENSG00000158457,0
ENSG00000152583,31
ENSG00000163666,38
ENSG00000121898,5
ENSG00000138138,4
ENSG00000132600,33
ENSG00000161682,4
ENSG00000129422,42
ENSG00000005884,35
ENSG00000185414,29
ENSG00000105723,26
ENSG00000148344,37
ENSG00000171723,10
ENSG00000081721,0
ENSG00000160654,11
ENSG00000108107,21
ENSG00000154080,43
ENSG00000114656,4
ENSG00000120669,2
ENSG00000197885,25
ENSG00000163297,2
ENSG00000170703,43
ENSG00000153561,12
ENSG00000203867,4
ENSG00000136816,4
ENSG00000131238,49
ENSG00000188779,38
ENSG00000175215,20
ENSG00000171435,25
ENSG00000141378,20
ENSG00000074582,23
ENSG00000135052,40
ENSG00000148690,0
ENSG00000121064,35
ENSG00000271601,28
ENSG00000005238,18
ENSG00000130147,24
ENSG00000005700,27
ENSG00000123700,4
ENSG00000139637,17
ENSG00000170482,49
ENSG00000188906,5
ENSG00000155974,27
ENSG00000198948,0
ENSG00000132623,3
ENSG00000104731,33
ENSG00000119681,45
ENSG00000068724,35
ENSG00000244754,39
ENSG00000109805,19
ENSG00000105976,13
ENSG00000160781,23
ENSG00000186635,14
ENSG00000121068,8
ENSG00000114670,46
ENSG00000215182,37
ENSG00000188732,39
ENSG00000131015,15
ENSG00000162882,6
ENSG00000157851,35
ENSG00000179195,10
ENSG00000162722,4
ENSG00000139726,29
ENSG00000198954,3
ENSG00000162687,5
ENSG00000135838,44
ENSG00000120784,12
ENSG00000140259,9
ENSG00000126062,17
ENSG00000243156,20
ENSG00000161970,21
ENSG00000175984,28
ENSG00000160447,8
ENSG00000062282,18
ENSG00000182667,4
ENSG00000141858,7
ENSG00000168014,33
ENSG00000235098,3
ENSG00000140950,16
ENSG00000151135,14
